"Stock","yr","ct","bt"
"CSIRO-SWHITSE-1945-2007-FULTON",1960,268.1453,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1961,24.01031,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1962,53.75526,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1963,135.8928,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1964,159.1662,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1965,179.9431,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1966,178.8035,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1967,140.0275,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1968,140.3657,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1969,182.6624,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1970,245.0536,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1971,179.6779,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1972,149.4909,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1973,298.6901,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1974,338.4286,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1975,157.3669,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1976,493.2591,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1977,483.0874,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1978,458.671,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1979,732.0376,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1980,789.4832,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1981,1150.943,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1982,1264.218,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1983,1374.375,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1984,1103.807,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1985,1545.172,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1986,2155.473,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1987,1511.422,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1988,1731.368,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1989,1410.43,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1990,2351.288,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1991,2097.178,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1992,1332.207,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1993,2448.92,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1994,1669.254,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1995,2043.469,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1996,1816.579,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1997,1666.878,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1998,1714.454,NA
"CSIRO-SWHITSE-1945-2007-FULTON",1999,1448.728,NA
"CSIRO-SWHITSE-1945-2007-FULTON",2000,1268.557,NA
"CSIRO-SWHITSE-1945-2007-FULTON",2001,1477.592,NA
"CSIRO-SWHITSE-1945-2007-FULTON",2002,1552.662,NA
"CSIRO-SWHITSE-1945-2007-FULTON",2003,1661.054,NA
"CSIRO-SWHITSE-1945-2007-FULTON",2004,1193.033,NA
"CSIRO-SWHITSE-1945-2007-FULTON",2005,1080.138,NA
"CSIRO-SWHITSE-1945-2007-FULTON",2006,1634.728,NA
"CSIRO-SWHITSE-1945-2007-FULTON",2007,1523.548,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1913,0,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1914,0,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1915,445.6,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1916,447.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1917,518.6,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1918,805.7,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1919,1381.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1920,1117.3,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1921,1556.8,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1922,1007.8,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1923,954.6,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1924,1627.7,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1925,2363.3,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1926,2600.1,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1927,3281.5,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1928,3932.9,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1929,4643.5,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1930,4390.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1931,3523.1,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1932,3632.1,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1933,2999.3,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1934,3065.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1935,3340.9,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1936,4301,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1937,4258.7,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1938,4378.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1939,3863.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1940,2307.2,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1941,1989.1,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1942,470.6,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1943,647.8,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1944,3527,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1945,3745.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1946,3015.5,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1947,2492.5,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1948,3002.3,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1949,1361.2,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1950,1686.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1951,2649.6,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1952,2722.2,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1953,3302.3,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1954,2522.8,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1955,2571.7,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1956,2429.3,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1957,1918.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1958,1446.9,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1959,1799.6,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1960,2665.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1961,1046,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1962,1742,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1963,3745,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1964,3707,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1965,3322,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1966,2769,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1967,2912,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1968,2355,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1969,3289,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1970,2667,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1971,2078,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1972,2472,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1973,2887,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1974,1862,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1975,2194,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1976,1611,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1977,1499,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1978,1282,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1979,1448,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1980,1460,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1981,1295,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1982,1545,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1983,1839,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1984,1867.9,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1985,1897.9,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1986,1922.6,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1987,2472.2,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1988,2554.9,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1989,2635.7,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1990,2194.6,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1991,2372.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1992,2269.8,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1993,1671.2,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1994,1785.7,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1995,1891.9,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1996,2090,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1997,2740,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1998,2790.2,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",1999,3642,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",2000,3494.8,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",2001,2992.1,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",2002,3272.2,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",2003,3669.4,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",2004,3596,NA
"CSIRO-TIGERFLATSE-1913-2006-FULTON",2005,3199.2,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1984,0,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1985,449.8343,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1986,584.502,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1987,1523.635,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1988,1405.24,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1989,1901.802,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1990,2563.853,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1991,2196.838,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1992,1614.588,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1993,1205.655,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1994,1209.299,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1995,917.268,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1996,971.437,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1997,944.707,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1998,859.145,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",1999,736.056,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",2000,404.098,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",2001,127.0201,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",2002,144.5912,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",2003,91.5053,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",2004,94.4734,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",2005,47.5724,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",2006,171.533,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1984,0,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1985,199.978,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1986,83,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1987,263,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1988,237,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1989,116,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1990,370,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1991,851,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1992,571,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1993,437,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1994,590,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1995,411,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1996,254,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1997,646,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1998,680,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",1999,217,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",2000,226,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",2001,238,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",2002,240,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",2003,208,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",2004,496,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",2005,372,NA
"CSIRO-WAREHOUWSE-1984-2006-FULTON",2006,600,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1945,1679.994,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1946,848.7933,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1947,446.3348,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1948,721.4694,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1949,876.4353,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1950,863.6188,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1951,733.6463,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1952,704.2978,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1953,298.8658,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1954,327.4222,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1955,409.817,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1956,403.8981,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1957,371.3749,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1958,297.9855,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1959,457.5309,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1960,407.8799,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1961,598.4872,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1962,958.5147,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1963,721.1413,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1964,442.5563,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1965,573.5108,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1966,861.8026,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1967,715.5936,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1968,1590.988,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1969,1173.775,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1970,995.8201,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1971,943.1938,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1972,306.7102,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1973,833.9746,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1974,903.8422,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1975,745.3206,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1976,1133.706,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1977,860.3785,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1978,1329.112,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1979,861.5007,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1980,621.345,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1981,387.0524,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1982,703.8432,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1983,1350.743,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1984,1810.71,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1985,1524.354,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1986,1194.798,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1987,1453.573,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1988,1858.087,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1989,1866.125,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1990,1651.512,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1991,1414.184,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1992,1456.833,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1993,1175.705,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1994,1254.246,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1995,924.6155,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1996,756.0855,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1997,773.0735,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1998,862.2535,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1999,970.5095,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2000,830.6241,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2001,862.893,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2002,915.4779,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2003,880.4624,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2004,841.1908,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2005,956.4896,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2006,778.6,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2007,809,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2008,945,NA
"DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",2009,800,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1970,17950.32,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1971,17662.62,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1972,13534.67,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1973,13196.93,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1974,13459.61,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1975,18363.12,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1976,17537.53,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1977,21365.26,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1978,27419.59,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1979,25268.05,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1980,29270.91,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1981,31572.55,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1982,25818.44,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1983,27519.66,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1984,21202.64,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1985,16199.07,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1986,15611.15,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1987,13797.36,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1988,11408.15,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1989,6804.861,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1990,7592.924,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1991,9907.076,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1992,10595.07,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1993,7055.039,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1994,4453.181,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1995,5766.619,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1996,6317.012,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1997,6542.173,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1998,8080.772,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",1999,6704.789,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2000,7042.53,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2001,8481.058,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2002,8093.281,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2003,8756.254,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2004,6554.682,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2005,5666.548,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2006,4753.395,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2007,6942.459,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2008,5441.387,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2009,5904.217,NA
"DFO-MAR-HAD4X5Y-1970-2011-CHING",2010,5441.387,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1956,2297,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1957,3614,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1958,5589,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1959,3703,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1960,2254,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1961,1582,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1962,2128,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1963,2754,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1964,6658,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1965,9096,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1966,9526,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1967,6409,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1968,4088,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1969,2583,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1970,1203,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1971,1337,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1972,2905,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1973,3842,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1974,5385,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1975,5521,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1976,4196,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1977,3587,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1978,2402,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1979,5748,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1980,4291,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1981,2686,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1982,2531,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1983,2366,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1984,1728,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1985,1055,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1986,3826,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1987,9562,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1988,6190,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1989,3469,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1990,3608,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1991,7763,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1992,5269,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1993,3388,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1994,1171,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1995,1024,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1996,1139,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1997,1193,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1998,876,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",1999,616,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",2000,515,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",2001,214,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",2002,270,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",2003,454,NA
"DFO-PAC-PCODHS-1956-2005-COLLIE",2004,400,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1956,1436,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1957,1805,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1958,836,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1959,902,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1960,620,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1961,463,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1962,794,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1963,1307,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1964,1621,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1965,2923,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1966,3098,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1967,1957,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1968,1096,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1969,1001,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1970,1383,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1971,4556,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1972,5774,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1973,3314,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1974,3811,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1975,4077,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1976,3211,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1977,2264,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1978,1508,NA
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE",1979,1544,NA
