"stockid","stockid_orig","lh","id","ed","sigmaR","ar","sigmaC","ts","iter","bbmsy","bbmsy_status","mprm","comsir","sscom"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_7","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0.2,20,7,0.98694747976554,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_8","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0.2,20,8,1.12670685347055,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_9","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0.2,20,9,1.23706423364026,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_1","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,1,0.997805319354702,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_10","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,10,0.95350849403033,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_2","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,2,0.920378586107586,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_3","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,3,1.0366331248988,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_4","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,4,1.02157337606822,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_5","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,5,1.03769631881699,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_6","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,6,1.11739870687303,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_7","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,7,0.98694747976554,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_8","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,8,1.12670685347055,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_9","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0.2,60,9,1.23706423364026,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_1","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,1,0.997805319354702,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_10","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,10,0.95350849403033,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_2","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,2,0.920378586107586,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_3","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,3,1.0366331248988,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_4","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,4,1.02157337606822,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_5","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,5,1.03769631881699,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_6","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,6,1.11739870687303,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_7","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,7,0.98694747976554,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_8","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,8,1.12670685347055,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_20yr_9","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0.8,0,20,9,1.23706423364026,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_1","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,1,0.997805319354702,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_10","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,10,0.95350849403033,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_2","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,2,0.920378586107586,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_3","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,3,1.0366331248988,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_4","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,4,1.02157337606822,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_5","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,5,1.03769631881699,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_6","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,6,1.11739870687303,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_7","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,7,0.98694747976554,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_8","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,8,1.12670685347055,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0.8ar_0sc_60yr_9","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0.8,0,60,9,1.23706423364026,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_1","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,1,0.991596189260189,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_10","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,10,1.01591933857422,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_2","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,2,0.998071271185002,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_3","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,3,0.967139471384279,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_4","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,4,1.15621579792695,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_5","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,5,0.924048272462395,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_6","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,6,1.01623155294769,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_7","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,7,0.903381147207105,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_8","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,8,0.9728808673867,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_20yr_9","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0.2,20,9,1.05990662618176,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_1","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,1,0.991596189260189,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_10","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,10,1.01591933857422,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_2","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,2,0.998071271185002,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_3","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,3,0.967139471384279,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_4","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,4,1.15621579792695,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_5","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,5,0.924048272462395,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_6","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,6,1.01623155294769,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_7","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,7,0.903381147207105,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_8","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,8,0.9728808673867,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0.2sc_60yr_9","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0.2,60,9,1.05990662618176,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_1","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,1,0.991596189260189,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_10","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,10,1.01591933857422,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_2","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,2,0.998071271185002,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_3","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,3,0.967139471384279,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_4","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,4,1.15621579792695,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_5","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,5,0.924048272462395,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_6","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,6,1.01623155294769,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_7","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,7,0.903381147207105,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_8","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,8,0.9728808673867,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_20yr_9","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.2,0,0,20,9,1.05990662618176,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_1","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,1,0.991596189260189,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_10","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,10,1.01591933857422,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_2","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,2,0.998071271185002,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_3","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,3,0.967139471384279,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_4","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,4,1.15621579792695,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_5","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,5,0.924048272462395,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_6","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,6,1.01623155294769,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_7","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,7,0.903381147207105,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_8","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,8,0.9728808673867,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.2sr_0ar_0sc_60yr_9","LP_ID60_NR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.2,0,0,60,9,1.05990662618176,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_1","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,1,1.12585164898816,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_10","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,10,1.04242923055384,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_2","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,2,0.89454525433475,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_3","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,3,1.28295408107953,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_4","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,4,1.17460974569207,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_5","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,5,1.35841932184549,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_6","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,6,1.55284324288845,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_7","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,7,1.0806837769141,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_8","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,8,1.60125744377637,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_9","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0.2,20,9,2.17452575202021,"under","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_1","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,1,1.12585164898816,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_10","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,10,1.04242923055384,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_2","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,2,0.89454525433475,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_3","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,3,1.28295408107953,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_4","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,4,1.17460974569207,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_5","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,5,1.35841932184549,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_6","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,6,1.55284324288845,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_7","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,7,1.0806837769141,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_8","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,8,1.60125744377637,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_9","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0.2,60,9,2.17452575202021,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_1","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,1,1.12585164898816,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_10","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,10,1.04242923055384,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_2","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,2,0.89454525433475,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_3","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,3,1.28295408107953,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_4","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,4,1.17460974569207,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_5","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,5,1.35841932184549,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_6","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,6,1.55284324288845,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_7","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,7,1.0806837769141,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_8","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,8,1.60125744377637,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_20yr_9","LP_ID60_AR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0.8,0,20,9,2.17452575202021,"under","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_1","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,1,1.12585164898816,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_10","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,10,1.04242923055384,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_2","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,2,0.89454525433475,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_3","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,3,1.28295408107953,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_4","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,4,1.17460974569207,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_5","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,5,1.35841932184549,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_6","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,6,1.55284324288845,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_7","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,7,1.0806837769141,"fully","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_8","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,8,1.60125744377637,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0.8ar_0sc_60yr_9","LP_ID60_AR_ED0.6_SELF_UR0_TS60","LP",0.4,"ED0.6",0.6,0.8,0,60,9,2.17452575202021,"under","yes","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_1","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,1,1.43128886723924,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_10","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,10,1.37442539515505,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_2","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,2,1.31903237018883,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_3","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,3,1.25546520474187,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_4","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,4,2.02338942037909,"under","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_5","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,5,1.07303718122106,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_6","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,6,1.41549445367601,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_7","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,7,1.12194015384601,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_8","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,8,1.24113860500733,"fully","no","yes","yes"
"LP_40%_ED0.6_0.6sr_0ar_0.2sc_20yr_9","LP_ID60_NR_ED0.6_SELF_UR0_TS20","LP",0.4,"ED0.6",0.6,0,0.2,20,9,1.68332545994167,"under","no","yes","yes"
